,Year,State,Tax,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE,PRECIP,N_WET_NH4,N_WET_NO3,N_WET,N_DRY_HNO3,N_DRY_NO3,N_DRY_TNO3,N_DRY_NH4,N_DRY_NH3,N_DRY_NH3NET,N_DRY_NOM,N_DRY_NRED,N_DRY_NOXI,N_DRY,S_WET_SO4,S_WET,S_DRY_SO2,S_DRY_SO4,S_DRY,NA_DRY,NA_WET,MG_DRY,MG_WET,K_DRY,K_WET,CA_DRY,CA_WET,CL_DRY,CL_WET
654,2017,TN,13893728.0,6708799,3274003,3434796,2590819,2682310,542289,604495,16265,14690,58410,65165,3337,2960,62883,65176,2649044,2742376,575853,640034,37036,36309,73296,80334,5874,5628,3081605,3262346,2426255,2535696,531298,593727,9445,9147,56522,63283,1813,1715,56272,58778,2478575,2590105,561577,625937,27166,27890,70026,77057,3886,3951,192398,172450,164564,146614,10991,10768,6820,5543,1888,1882,1524,1245,6611,6398,170469,152271,14276,14097,9870,8419,3270,3277,1988,1677,149.19933333333333,2.314,1.5346666666666666,3.8486666666666665,1.3836666666666666,0.08266666666666667,1.4663333333333333,0.13399999999999998,1.5696666666666665,0.771,0.7556666666666666,1.704,2.2216666666666667,3.925333333333333,1.836,1.836,0.592,0.08833333333333333,0.68,0.08666666666666667,0.9976666666666668,0.029666666666666664,0.24866666666666667,0.03233333333333333,0.437,0.17800000000000002,1.2133333333333334,0.04533333333333334,1.696
655,2017,TX,53612926.0,28295273,14055744,14239529,11177610,11214972,1741118,1854186,145633,138221,691323,729028,20129,20101,279931,283021,11430390,11469300,1864890,1982305,236088,230259,788915,826059,36049,36569,8454712,8711904,5896603,6000176,1630629,1741214,45720,45846,666582,703921,11633,12185,203545,208562,6080006,6186700,1722539,1837884,102269,105169,744086,781265,22341,23750,5601032,5527625,5281007,5214796,110489,112972,99913,92375,24741,25107,8496,7916,76386,74459,5350384,5282600,142351,144421,133819,125090,44829,44794,13708,12819,89.27366666666667,2.282,1.2813333333333334,3.563333333333334,1.127,0.19133333333333336,1.3183333333333334,0.17033333333333334,0.844,0.20666666666666667,0.4203333333333333,1.0143333333333333,1.7383333333333333,2.7526666666666664,2.1376666666666666,2.1376666666666666,0.641,0.23433333333333337,0.8753333333333333,0.5076666666666667,1.4823333333333333,0.09433333333333334,0.28099999999999997,0.10066666666666667,0.36800000000000005,0.5650000000000001,2.2676666666666665,0.3276666666666667,2.592
656,2017,UT,7882783.0,3101042,1561796,1539246,1419546,1401216,24741,18973,24155,23677,37178,41727,16574,15309,39602,38344,1456334,1437135,34990,28650,35500,34971,53079,57244,24838,22835,1338185,1327005,1221146,1212254,20103,14757,14476,14948,35210,39922,15303,14108,31947,31016,1250753,1241305,28162,22401,21907,22338,49245,53613,22717,20906,223611,212241,198400,188962,4638,4216,9679,8729,1968,1805,1271,1201,7655,7328,205581,195830,6828,6249,13593,12633,3834,3631,2121,1929,16.664499999999997,0.441,0.35550000000000004,0.797,0.444,0.0665,0.51,0.06,0.1545,-0.1325,0.143,0.21449999999999997,0.6535,0.8685,0.27949999999999997,0.27949999999999997,0.1495,0.027,0.176,0.036500000000000005,0.1185,0.0245,0.109,0.0265,0.057499999999999996,0.1895,1.1815,0.0225,0.1775
657,2017,VA,22202326.0,8463587,4165455,4298132,2936247,2972310,805021,870838,23747,21507,269399,299827,4926,4751,126115,128899,3049289,3086591,868019,937631,53063,52965,321593,351726,10688,10527,3754973,3913552,2592972,2652227,774609,840120,11339,11021,263909,294692,2962,3226,109182,112266,2690868,2751757,828595,897841,33806,35833,311516,342093,7711,7994,410482,384580,343275,320083,30412,30718,12408,10486,5490,5135,1964,1525,16933,16633,358421,334834,39424,39790,19257,17132,10077,9633,2977,2533,103.80766666666666,1.3743333333333334,1.032,2.406333333333333,1.9493333333333334,0.13033333333333333,2.0796666666666668,0.21766666666666667,2.6953333333333336,2.346,0.7599999999999999,2.9136666666666664,2.8403333333333336,5.7540000000000004,1.0556666666666665,1.0556666666666665,1.065,0.12833333333333333,1.1936666666666667,0.12333333333333334,0.645,0.034333333333333334,0.15366666666666665,0.038,0.36633333333333334,0.162,0.653,0.07966666666666666,1.1903333333333332
658,2017,VT,3157314.0,624344,308308,316036,291043,298625,4715,3602,1259,1165,5313,6486,138,102,5840,6056,296702,304528,6710,5590,3926,3994,6827,8080,327,281,302090,310121,285892,293681,4404,3357,1040,1006,5231,6400,109,80,5414,5597,291169,299157,6153,5112,3508,3614,6669,7905,282,246,6218,5915,5151,4944,311,245,219,159,82,86,29,22,426,459,5533,5371,557,478,418,380,158,175,45,35,147.073,2.7085,2.3295,5.038,1.255,0.097,1.3525,0.1515,1.46,1.3005,0.46799999999999997,1.611,1.8205,3.431,1.6095,1.6095,0.34750000000000003,0.1035,0.45099999999999996,0.156,0.795,0.034,0.261,0.038,0.5569999999999999,0.138,1.411,0.1535,1.4609999999999999
659,2017,WA,23995147.0,7423362,3713498,3709864,2956716,2938746,168851,144328,72885,70836,313473,353662,28430,28000,173143,174292,3113245,3096925,224816,199723,128143,129079,392750,431738,46984,46453,3226899,3255081,2545093,2554922,155177,131672,47497,47683,305778,346130,25644,25459,147710,149215,2678938,2690670,202530,178785,89864,93434,376779,415725,41573,41102,486599,454783,411623,383824,13674,12656,25388,23153,7695,7532,2786,2541,25433,25077,434307,406255,22286,20938,38279,35645,15971,16013,5411,5351,148.49875,0.6427499999999999,0.6094999999999999,1.25225,0.93625,0.043,0.9795,0.08474999999999999,0.64175,-0.17149999999999999,0.414,0.7264999999999999,1.393,2.1195,0.59375,0.59375,0.361,0.079,0.4395,0.1075,1.59975,0.05325,0.2105,0.0465,0.16999999999999998,0.05875,0.345,0.119,2.97875
660,2017,WI,18138414.0,5790186,2879510,2910676,2515651,2535571,190685,196748,33694,33385,82802,87719,1734,1509,54944,55744,2567080,2587625,218998,225814,51616,51987,96753,101516,3735,3401,2676591,2719973,2339037,2370235,181919,188205,25635,25763,81323,86283,1178,1024,47499,48463,2383627,2415605,206277,213374,39906,40865,94188,98980,2879,2651,202919,190703,176614,165336,8766,8543,8059,7622,1479,1436,556,485,7445,7281,183453,172020,12721,12440,11710,11122,2565,2536,856,750,100.559,4.652,1.618,6.27,1.13,0.145,1.275,0.159,3.733,3.415,0.422,3.892,1.697,5.589,1.363,1.363,0.478,0.062,0.54,0.054,0.261,0.052,0.362,0.043,0.312,0.297,3.054,0.08,0.442
661,2017,WV,5092879.0,1817004,899447,917557,838649,861759,35154,29750,2420,2096,7138,8061,267,261,15819,15630,853843,876773,44131,38646,7591,7376,9804,10540,780,759,883631,904001,825263,850201,34168,28970,2012,1816,6969,7928,204,204,15015,14882,839719,864530,42694,37480,6834,6717,9450,10273,651,637,15816,13556,13386,11558,986,780,408,280,169,133,63,57,804,748,14124,12243,1437,1166,757,659,354,267,129,122,124.4955,2.017,1.7349999999999999,3.752,1.4435,0.089,1.532,0.1775,1.5230000000000001,1.121,0.9855,1.701,2.518,4.218,1.94,1.94,0.9299999999999999,0.1135,1.044,0.07150000000000001,0.4885,0.0305,0.1785,0.0465,0.319,0.253,1.2679999999999998,0.054,0.831
662,2017,WY,1649550.0,578931,295265,283666,273675,263357,4446,2915,7981,7787,2736,3341,305,275,6122,5991,279538,269076,6202,4700,11050,10691,4248,4868,699,655,264932,256380,247162,239503,3956,2495,6054,6163,2522,3126,208,200,5030,4893,251990,244205,5390,3943,8435,8379,3878,4450,526,522,30333,27286,26513,23854,490,420,1927,1624,214,215,97,75,1092,1098,27548,24871,812,757,2615,2312,370,418,173,133,55.162625,1.231875,0.6247499999999999,1.8559999999999999,0.539,0.0585,0.59775,0.08825,0.5165,0.282375,0.1645,0.60475,0.762375,1.3671250000000001,0.509375,0.509375,0.287375,0.04,0.3275,0.035500000000000004,0.192375,0.022,0.114125,0.04,0.12025,0.188875,1.169375,0.026875,0.288625
663,2018,AL,11055577.0,4887681,2363320,2524361,1659332,1722310,608499,701075,17364,16917,33836,38518,2625,2423,41664,43118,1697031,1760890,629102,722814,34081,34274,43062,48012,4346,4356,2248387,2422103,1562286,1636064,600677,693658,13526,13887,32954,37738,1197,1330,37747,39426,1596639,1671520,619361,713538,28352,29484,41366,46415,2489,2847,114933,102258,97046,86246,7822,7417,3838,3030,882,780,1428,1093,3917,3692,100392,89370,9741,9276,5729,4790,1696,1597,1857,1509,162.731,3.172,1.453,4.625,1.445,0.164,1.608,0.199,4.096,3.296,1.007,4.294,2.615,6.91,1.729,1.729,0.54,0.103,0.643,0.138,1.302,0.036,0.26,0.054,0.553,0.176,1.025,0.08,2.246
664,2018,AR,9819284.0,3009733,1478109,1531624,1176288,1205266,224474,247514,15130,15162,24089,25513,5931,5330,32197,32839,1206386,1235829,237845,261207,30290,30712,30302,31847,7261,6665,1357029,1421030,1068087,1106441,220425,243845,11252,11658,23186,24652,5288,4822,28791,29612,1095058,1134064,232621,256467,24412,25286,28724,30333,6346,5888,121080,110594,108201,98825,4049,3669,3878,3504,903,861,643,508,3406,3227,111328,101765,5224,4740,5878,5426,1578,1514,915,777,187.875,2.122,2.067,4.189,1.354,0.096,1.451,0.149,1.755,1.167,0.793,1.904,2.244,4.148,3.038,3.038,0.525,0.115,0.641,0.161,2.051,0.037,0.395,0.048,1.053,0.148,1.863,0.053,3.482
665,2018,AZ,16310140.0,7158024,3557384,3600640,2947991,2980419,187422,176727,187727,193203,122211,137717,10417,9117,101616,103457,3039418,3073716,227823,217956,222553,229004,159637,175184,18405,17471,2421611,2477557,1928561,1971265,162723,151772,137801,146091,112865,128307,7379,6094,72282,74028,1993435,2038053,193071,182732,158077,167460,141752,157072,13224,12320,1135773,1123083,1019430,1009154,24699,24955,49926,47112,9346,9410,3038,3023,29334,29429,1045983,1035663,34752,35224,64476,61544,17885,18112,5181,5151,33.33,0.8423333333333334,0.6006666666666667,1.4426666666666668,0.9333333333333332,0.105,1.0386666666666666,0.09400000000000001,0.4943333333333333,0.27,0.17,0.588,1.2083333333333333,1.7966666666666669,0.35633333333333334,0.35633333333333334,0.13533333333333333,0.06466666666666666,0.20033333333333334,0.13066666666666668,0.255,0.04,0.09566666666666668,0.04466666666666667,0.09366666666666668,0.3093333333333333,1.0423333333333333,0.081,0.403
666,2018,CA,178437038.0,39461588,19618452,19843136,14296951,14200481,1265090,1282898,328462,318164,2859054,3161954,98981,99763,769914,779876,14975599,14885487,1494376,1519754,542589,542121,3271873,3573104,179259,182552,11836065,12152664,7294302,7285719,1104349,1116235,80930,82732,2740419,3041335,72217,73627,543848,553016,7770503,7768136,1268394,1286521,190386,201982,3066123,3365143,130971,134651,7782387,7690472,7002649,6914762,160741,166663,247532,235432,118635,120619,26764,26136,226066,226860,7205096,7117351,225982,233233,352203,340139,205750,207961,48288,47901,54.663375,0.970375,0.40825,1.3785,2.6435,0.25325,2.89675,0.27325,3.1902500000000003,2.94725,0.249,3.463625,3.145375,6.609125,0.271875,0.271875,0.412,0.15387499999999998,0.565875,0.358,0.348875,0.082625,0.0625,0.1305,0.120875,0.387625,0.277625,0.201125,0.621
667,2018,CO,14924842.0,5691287,2865761,2825526,2496726,2460205,138328,121478,46582,44862,90952,105727,5597,5279,87576,87975,2577142,2541237,171311,154200,78658,77849,122922,137634,11169,10876,2237246,2220293,1940533,1925650,123203,106410,18586,18214,86051,100930,3927,3694,64946,65395,2000252,1985912,148942,132186,37200,37516,112960,127830,8166,7940,628515,605233,556193,534555,15125,15068,27996,26648,4901,4797,1670,1585,22630,22580,576890,555325,22369,22014,41458,40333,9962,9804,3003,2936,56.3425,0.8320000000000001,0.56725,1.3987500000000002,0.9835,0.1295,1.11275,0.134,0.68075,0.53,0.2115,0.8150000000000001,1.3250000000000002,2.14,0.303,0.303,0.09875,0.068,0.16675,0.0985,0.11625,0.04125,0.07975,0.06625,0.096,0.29375,0.82425,0.06875,0.20274999999999999
668,2018,CT,18831458.0,3571520,1742123,1829397,1399454,1460092,203966,224350,10336,9800,83880,89380,2022,1798,42465,43977,1437014,1498782,229540,252007,21112,21514,96295,101431,4259,3797,1449093,1532602,1158292,1217705,173663,191015,3952,3806,81752,87361,620,645,30814,32070,1185511,1245712,190787,209652,11330,11816,92365,97922,2076,2095,293030,296795,241162,242387,30303,33335,6384,5994,2128,2019,1402,1153,11651,11907,251503,253070,38753,42355,9782,9698,3930,3509,2183,1702,191.008,1.723,1.626,3.348,1.783,0.155,1.937,0.162,1.658,1.129,0.783,1.82,2.72,4.54,1.479,1.479,0.414,0.157,0.571,0.401,3.565,0.057,0.45,0.059,0.454,0.112,0.782,0.341,6.558
669,2018,FL,45961204.0,21244317,10385373,10858944,8074488,8365930,1729186,1860771,55415,51009,286035,333267,12194,11837,228055,236130,8272792,8569608,1860154,1997080,108578,107158,361712,412577,28088,28440,7650496,8055964,5583775,5805510,1585491,1715254,26705,26793,274197,320992,6670,6852,173658,180563,5732249,5958357,1680563,1814523,65434,68353,337964,388026,19488,20399,2734877,2802980,2490713,2560420,143695,145517,28710,24216,11838,12275,5524,4985,54397,55567,2540543,2611251,179591,182557,43144,38805,23748,24551,8600,8041,174.6535,1.5525,1.803,3.3555,0.917,0.323,1.2400000000000002,0.2225,1.237,0.33799999999999997,0.4185,1.46,1.658,3.1180000000000003,2.4509999999999996,2.4509999999999996,0.443,0.605,1.0475,2.4370000000000003,6.387499999999999,0.33699999999999997,0.843,0.192,1.181,0.615,1.47,3.2995,11.5345
670,2018,GA,23602510.0,10511131,5111831,5399300,3156192,3205597,1592992,1811959,28705,26043,217447,232038,6390,5890,110105,117773,3251231,3305656,1658508,1885066,59664,60006,250263,266251,11605,11498,4578338,4910423,2711770,2803176,1545652,1763626,11681,12235,212565,227430,3315,3205,93355,100751,2792334,2888538,1601177,1826223,35587,39241,242086,258077,7459,7808,533493,488877,444422,402421,47340,48333,17024,13808,4882,4608,3075,2685,16750,17022,458897,417118,57331,58843,24077,20765,8177,8174,4146,3690,149.073,2.986,1.277,4.263,1.183,0.125,1.307,0.166,1.579,0.805,0.835,1.745,2.142,3.888,1.673,1.673,0.397,0.11,0.507,0.219,1.744,0.039,0.313,0.058,0.983,0.113,0.746,0.119,3.145
671,2018,ID,4835969.0,1750536,877331,873205,817465,812587,8901,6881,15283,15234,11745,15216,1988,1818,21949,21469,838383,833159,13651,11406,25196,24939,19665,22869,3894,3689,762853,765477,715408,716904,7504,5613,9654,9721,10792,14352,1610,1485,17885,17402,732591,733699,11407,9266,16928,16865,17762,21098,3170,3014,114478,107728,102057,95683,1397,1268,5629,5513,953,864,378,333,4064,4067,105792,99460,2244,2140,8268,8074,1903,1771,724,675,65.555,1.863,0.772,2.635,0.524,0.028,0.552,0.049,0.896,0.33,0.226,0.945,0.779,1.724,0.466,0.466,0.097,0.024,0.121,0.03,1.175,0.012,0.105,0.039,0.24,0.053,0.655,0.02,0.684
672,2018,IL,42575392.0,12723071,6251344,6471727,4851662,4935279,873566,985076,38795,35908,355350,382795,4321,3982,127650,128687,4968181,5051970,937574,1051870,70944,69460,401710,427929,9490,9053,5124375,5394082,3822298,3953026,840041,950375,9453,9795,347425,374782,1885,1796,103273,104308,3916387,4047308,892148,1004895,30636,32508,388659,414828,5989,5867,1126969,1077645,1029364,982253,33525,34701,29342,26113,7925,8013,2436,2186,24377,24379,1051794,1004662,45426,46975,40308,36952,13051,13101,3501,3186,121.00099999999999,4.035,1.9329999999999998,5.968333333333334,1.1306666666666667,0.30533333333333335,1.436,0.2753333333333333,1.9939999999999998,0.028999999999999915,0.6716666666666667,2.269,2.1073333333333335,4.376333333333333,1.9886666666666668,1.9886666666666668,0.6003333333333333,0.07466666666666667,0.6749999999999999,0.09766666666666667,0.504,0.10166666666666667,0.31833333333333336,0.07066666666666667,0.27033333333333337,0.5646666666666667,2.717,0.09733333333333333,0.8536666666666667
673,2018,IN,22056726.0,6695497,3301286,3394211,2813675,2882561,318576,342000,14123,13544,82973,82576,2266,2158,69673,71372,2879398,2949671,359835,384804,32528,32785,98902,98553,4756,4759,3055762,3164083,2596843,2680389,307117,330121,7654,7782,81198,80920,1243,1276,61707,63595,2655220,2740294,344042,368707,22472,23573,95834,95487,3282,3457,245524,230128,216832,202172,11459,11879,6469,5762,1775,1656,1023,882,7966,7777,224178,209377,15793,16097,10056,9212,3068,3066,1474,1302,124.148,3.7225,2.0235000000000003,5.746,1.279,0.23349999999999999,1.513,0.23149999999999998,2.8025,0.532,0.817,3.034,2.33,5.364,2.205,2.205,0.9584999999999999,0.08249999999999999,1.041,0.10300000000000001,0.664,0.0745,0.3135,0.06,0.337,0.5965,2.2475,0.0895,1.1125
674,2018,KS,9546790.0,2911359,1450771,1460588,1250982,1265192,92412,86127,17448,17090,44624,46787,1968,1623,43337,43769,1291236,1305847,113541,107481,34359,34429,54618,56730,3512,3227,1268855,1291126,1088906,1114384,86579,80691,11322,11601,43474,45619,1496,1230,37078,37601,1123523,1149441,104765,99035,24900,25801,52346,54482,2741,2534,181916,169462,162076,150808,5833,5436,6126,5489,1150,1168,472,393,6259,6168,167713,156406,8776,8446,9459,8628,2272,2248,771,693,86.80250000000001,3.1115,1.447,4.5585,0.912,0.3425,1.255,0.20900000000000002,1.7815,-0.5725,0.5135,1.9905,1.7690000000000001,3.759,1.2245,1.2245,0.3345,0.0785,0.41300000000000003,0.10550000000000001,0.33999999999999997,0.062,0.20750000000000002,0.087,0.187,1.8845,3.3795,0.076,0.5485
675,2018,KY,12297789.0,4461153,2197550,2263603,1924344,1986036,186439,188636,6930,6400,33837,36537,2179,1910,43821,44084,1965852,2027718,212553,215078,19137,19023,42653,45261,3790,3541,2105729,2185081,1845316,1918482,180910,183791,4706,4659,32928,35736,1539,1410,40330,41003,1883645,1957362,205229,208635,15357,15895,41025,43805,2899,2815,91821,78522,79028,67554,5529,4845,2224,1741,909,801,640,500,3491,3081,82207,70356,7324,6443,3780,3128,1628,1456,891,726,164.4706,3.3240000000000003,2.1806,5.5048,1.9789999999999999,0.16999999999999998,2.1488,0.2184,2.3247999999999998,1.2246000000000001,0.7936,2.5432,2.942,5.4852,2.144,2.144,0.9216,0.11139999999999999,1.033,0.0924,1.0064,0.0346,0.273,0.0472,0.5628,0.203,1.6578,0.049,1.9445999999999999
676,2018,MD,22427037.0,6035802,2924599,3111203,1754698,1795151,872609,994755,18708,17554,190700,210831,3463,3216,84421,89696,1827330,1870866,921972,1049983,39443,40853,221519,242073,7082,7208,2600454,2808970,1494366,1555666,839936,961046,7156,7592,186822,207082,1444,1596,70730,75988,1554978,1619419,880944,1007610,22340,25420,214488,235131,4475,4945,324145,302233,260332,239485,32673,33709,11552,9962,3878,3749,2019,1620,13691,13708,272352,251447,41028,42373,17103,15433,7031,6942,2607,2263,163.218,2.298,1.544,3.8425000000000002,1.8505,0.392,2.2425,0.375,1.7785,1.062,1.0865,2.1535,3.3285,5.4825,1.5835,1.5835,0.825,0.294,1.119,0.756,4.752,0.123,0.605,0.0975,0.359,0.33599999999999997,0.917,0.525,8.805
677,2018,ME,4410632.0,1339057,655683,683374,619234,646861,12032,9914,4807,4828,7494,9522,236,223,11880,12026,630805,658586,16031,13875,10196,10355,10633,12686,640,654,644073,672153,609635,637421,11422,9429,4413,4448,7331,9368,194,188,11078,11299,620440,648463,15030,13040,9443,9632,10306,12388,545,551,11610,11221,9599,9440,610,485,394,380,163,154,42,35,802,727,10365,10123,1001,835,753,723,327,298,95,103,129.2394,1.0926,1.0404,2.1332,0.5432,0.071,0.6136,0.09419999999999999,0.45499999999999996,0.26239999999999997,0.2714,0.5492,0.8852,1.4346,1.0558,1.0558,0.251,0.1482,0.3992,0.3316,3.2084,0.0472,0.4124,0.05920000000000001,0.293,0.0826,0.604,0.3356,5.7
678,2018,MI,30046808.0,9984072,4916210,5067862,3924040,3996657,668760,739502,36477,36710,163189,167832,2064,2025,121680,125136,4036574,4111593,732330,806848,76661,80404,195279,198486,6117,6079,4652755,4812840,3699924,3781941,652847,723017,28227,28617,161241,165798,1352,1384,109164,112083,3801018,3884924,709555,783182,62545,65985,191301,194451,4887,4841,263455,255022,224116,214716,15913,16485,8250,8093,1948,2034,712,641,12516,13053,235556,226669,22775,23666,14116,14419,3978,4035,1230,1238,86.53633333333333,3.1976666666666667,1.6226666666666667,4.8196666666666665,1.5736666666666668,0.19400000000000003,1.7673333333333332,0.22066666666666668,2.4243333333333332,0.8039999999999999,0.6283333333333333,2.6446666666666667,2.396,5.041333333333333,1.4013333333333333,1.4013333333333333,0.6216666666666667,0.08133333333333333,0.703,0.07566666666666667,0.32,0.06566666666666666,0.25233333333333335,0.058666666666666666,0.19633333333333333,0.32066666666666666,1.7380000000000002,0.08833333333333333,0.5706666666666667
679,2018,MN,26697469.0,5606249,2792427,2813822,2345759,2368236,195331,187281,38622,38361,140049,146460,2065,2024,70601,71460,2411392,2434429,230895,223239,61135,62140,160925,166935,4608,4522,2632377,2665616,2211806,2244366,188733,181196,29666,30269,138076,144527,1439,1411,62657,63847,2270124,2303563,220150,213188,48331,50257,157611,163650,3571,3564,160050,148206,133953,123870,6598,6085,8956,8092,1973,1933,626,613,7944,7613,141268,130866,10745,10051,12804,11883,3314,3285,1037,958,59.1315,2.4705000000000004,0.992,3.4625,0.4835,0.068,0.5509999999999999,0.063,1.282,1.065,0.2185,1.3455,0.77,2.115,0.593,0.593,0.193,0.031,0.22399999999999998,0.0395,0.11499999999999999,0.0365,0.17049999999999998,0.025500000000000002,0.1665,0.147,1.3125,0.041,0.243
680,2018,MS,7890571.0,2981020,1445523,1535497,871003,891442,529851,596998,9195,9295,15228,17121,1004,789,19242,19852,887720,908415,541253,609079,15477,15767,19692,21902,2005,1741,1390812,1491929,826919,857337,524144,591764,7180,7688,14831,16718,530,510,17208,17912,841970,872769,534410,602737,12552,13280,18808,20988,1310,1287,54711,43568,44084,34105,5707,5234,2015,1607,397,403,474,279,2034,1940,45750,35646,6843,6342,2925,2487,884,914,695,454,169.841,1.824,1.811,3.635,1.244,0.142,1.386,0.201,1.466,0.746,0.722,1.667,2.107,3.774,2.183,2.183,0.601,0.145,0.746,0.188,2.255,0.043,0.391,0.064,0.462,0.174,1.315,0.086,3.871
681,2018,MT,3003980.0,1060665,533852,526813,475833,467916,3740,2520,35092,35784,3960,5582,491,408,14736,14603,489934,481917,6683,5246,44488,45299,7140,8682,1253,1126,512091,506292,459449,452605,3369,2264,31978,32792,3775,5361,408,336,13112,12934,472059,465056,5895,4608,40266,41161,6631,8117,1051,940,21761,20521,16384,15311,371,256,3114,2992,185,221,83,72,1624,1669,17875,16861,788,638,4222,4138,509,565,202,186,73.945,1.547,0.797,2.344,0.807,0.055,0.862,0.092,0.931,0.666,0.314,1.023,1.176,2.199,0.491,0.491,0.103,0.045,0.148,0.039,0.441,0.037,0.125,0.065,0.173,0.185,0.761,0.032,0.368
